
Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
17/03/2017 01:00,,14.49,,5.667,86.1,229.6
17/03/2017 02:00,,14.45,,7.21,88,229.5
17/03/2017 03:00,,14.38,,5.209,86.8,221.8
17/03/2017 04:00,,14.29,,6.45,87.7,224.3
17/03/2017 05:00,,14.23,,4.185,85.6,227.6
17/03/2017 06:00,,14.14,,4.96,86.3,218.5
17/03/2017 07:00,,14.02,,5.567,83.7,216.2
17/03/2017 08:00,,13.93,,6.007,87.7,223.8
17/03/2017 09:00,,13.87,,7.21,80.2,232.4
17/03/2017 10:00,,13.89,,8.73,69.92,234.4
17/03/2017 11:00,,14,,8.11,58.67,252.5
17/03/2017 12:00,,14.23,,10.07,49.87,270.8
17/03/2017 13:00,,14.52,,7.63,45.76,275.2
17/03/2017 14:00,,14.85,,8.69,40.19,283
17/03/2017 15:00,,15.16,,8.55,42.08,280.3
17/03/2017 16:00,,15.46,,5.79,41.44,249.9
17/03/2017 17:00,,15.74,,6.849,42.86,280.2
17/03/2017 18:00,,15.92,,8.1,49,294.6
17/03/2017 19:00,,16.9,,7.87,54.45,276.9
17/03/2017 20:00,,16.2,,4.697,56.85,280.8
17/03/2017 21:00,,16.08,,4.064,60.27,271.4
17/03/2017 22:00,,15.99,,4.623,67.03,275
17/03/2017 23:00,,15.92,,2.956,71.7,221.2
22/03/2017 05:45,0,6.354333333,,5.654333333,73.57933333,211.4933333
22/03/2017 06:00,0,6.376866667,,5.6794,73.34733333,211.2533333
22/03/2017 06:15,0,6.433266667,,5.915466667,72.94866667,211.2666667
22/03/2017 06:30,0,6.487133333,,6.307333333,72.63333333,211.4133333
22/03/2017 06:45,0,6.617,,6.389,72.79,211.5266667
22/03/2017 07:00,0,6.7628,,6.449533333,72.68733333,211.7333333
22/03/2017 07:15,0,6.938866667,,6.882733333,71.82666667,212.3533333
22/03/2017 07:30,0,7.094933333,,6.851333333,71.03,212.6933333
22/03/2017 07:45,0,7.2854,,5.655266667,70.546,213.3266667
22/03/2017 08:00,0,7.4316,,6.292266667,70.24933333,214.0466667
22/03/2017 08:15,0,7.6824,,6.292466667,70.162,214.7533333
22/03/2017 08:30,0.2,7.717933333,,6.381266667,72.58533333,215.5
22/03/2017 08:45,0.4,7.0606,,6.193533333,80.04866667,214.7466667
22/03/2017 09:00,0,7.2478,,7.375466667,80.072,213.7533333
22/03/2017 09:15,0,7.3372,,7.849666667,78.75333333,213.0733333
22/03/2017 09:30,0,7.255133333,,7.340933333,79.84666667,212.52
22/03/2017 09:45,0,7.223133333,,6.3812,81.78666667,212.1666667
22/03/2017 10:00,0.2,7.152066667,,6.6576,82.77333333,212.3933333
22/03/2017 10:15,0.2,6.79,,7.623933333,83.12666667,212.9933333
22/03/2017 10:30,0,6.601266667,,7.3344,83.5,212.74
22/03/2017 10:45,0.2,6.517933333,,6.2336,84.98666667,211.7333333
22/03/2017 11:00,0.4,6.4144,,5.487933333,87.19333333,210.62
22/03/2017 11:15,0.2,6.411866667,,5.531933333,87.64666667,209.6933333
22/03/2017 11:30,0,6.546333333,,5.8692,87.98,208.8466667
22/03/2017 11:45,0.2,6.706866667,,5.350666667,88.9,208.54
22/03/2017 12:00,0,6.916933333,,5.671466667,89.14666667,207.9666667
22/03/2017 12:15,0.2,6.991866667,,6.010933333,88.83333333,207.78
22/03/2017 12:30,0,7.108533333,,5.531933333,88.32,207.5333333
22/03/2017 12:45,0.6,6.7814,,7.1224,84.97333333,207.4866667
22/03/2017 13:00,0.8,6.085066667,,5.390533333,86.72666667,207.2133333
22/03/2017 13:15,0,6.622,,3.906933333,88.19333333,206.9133333
22/03/2017 13:30,0,7.951333333,,5.2348,84.48666667,207.06
22/03/2017 13:45,0,8.462666667,,5.286,78.90533333,207.76
22/03/2017 14:00,0,8.512,,5.147466667,77.26666667,211.4066667
22/03/2017 14:15,0,8.337333333,,5.552933333,76.906,214.54
22/03/2017 14:30,0,8.566666667,,5.0256,77.59466667,216.94
22/03/2017 14:45,0,8.651333333,,4.989133333,77.42933333,218.2733333
22/03/2017 15:00,0,8.860666667,,3.7054,75.62533333,219.4
22/03/2017 15:15,0,9.016,,4.4672,72.52333333,220.5266667
22/03/2017 15:30,0,9.256666667,,3.648466667,70.75,221.64
22/03/2017 15:45,0,9.082666667,,4.8164,71.398,223.0733333
22/03/2017 16:00,0,9.184666667,,3.6504,72.656,224.0133333
22/03/2017 16:15,0,9.39,,3.665333333,72.06866667,225.0133333
22/03/2017 16:30,0,9.199333333,,4.693933333,73.652,226.0466667
22/03/2017 16:45,0,8.995333333,,4.4694,72.75933333,226.1666667
22/03/2017 17:00,0,9.116666667,,3.752666667,69.942,225.6066667
22/03/2017 17:15,0,8.941333333,,3.989333333,72.752,225.64
22/03/2017 17:30,0,8.484,,4.6256,77.63133333,224.6466667
22/03/2017 17:45,0,8.385333333,,4.4262,77.75,223.3066667
22/03/2017 18:00,0,8.244666667,,3.966066667,78.41066667,222.48
22/03/2017 18:15,0,8.000133333,,3.9404,80.22133333,221.24
22/03/2017 18:30,0,7.825533333,,3.563866667,81.86,220.14
22/03/2017 18:45,0,7.614266667,,2.9392,83.66666667,219.0533333
22/03/2017 19:00,0,7.378133333,,2.652933333,85.44,218.36
22/03/2017 19:15,0,7.2634,,3.349066667,86.00666667,217.8466667
22/03/2017 19:30,0,7.195266667,,2.299733333,86.4,217
22/03/2017 19:45,0,7.137066667,,1.914133333,86.70666667,216.34
